DACtrl_ActualSpeed,Dil_CO2_Concentration,Dil_COL_Concentration,Dil_NOx_Concentration,Dil_THC_Concentration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000
31.911773,0.495038,26.887497,0.044899,11.283791,
31.913708,0.659489,49.416284,0.050131,11.546058,
31.712738,0.761843,73.678139,0.043517,11.287026,
31.691301,0.826603,81.584684,0.039439,11.095458,
31.861328,0.864319,80.856757,0.036820,10.598223,
32.087438,0.799432,79.268694,0.033029,9.678103,
32.349727,0.671133,71.074483,0.030199,8.895811,
32.569738,0.560227,57.431606,0.029027,8.346239,
32.561247,0.495179,44.673364,0.028204,8.018642,
32.073247,0.482754,36.127188,0.027573,7.715410,
31.691077,0.496391,31.844133,0.029648,7.603153,
31.702481,0.515245,29.483509,0.027805,7.497392,
31.689520,0.519365,27.713092,0.023875,7.380736,
31.677563,0.503820,25.508192,0.025009,7.248982,
31.666290,0.462588,22.640212,0.021769,7.120336,
31.664951,0.422955,19.204873,0.022123,7.048568,
31.667216,0.413289,16.310032,0.022123,7.000838,
31.707071,0.423472,14.714182,0.022123,6.945856,
31.867902,0.432226,13.779134,0.020952,6.908470,
32.049394,0.442470,12.972955,0.024483,6.881993,
32.225124,0.448300,12.287048,0.026334,6.855907,
32.360942,0.449972,11.755773,0.025376,6.833979,
31.941606,0.453756,11.266498,0.025883,6.822219,
30.450002,0.463732,10.869890,0.024053,6.819464,
28.318500,0.473534,10.632234,0.023377,6.805977,
25.297098,0.482465,10.440167,0.024323,6.800502,
22.944806,0.489196,10.202033,0.024836,6.784805,
19.972533,0.471005,9.905132,0.023860,6.745770,
16.882091,0.400443,9.149126,0.021855,6.696249,
14.185449,0.311734,7.409468,0.024862,6.650217,
11.332044,0.259628,5.358644,0.022415,6.625578,
8.178277,0.246260,4.102307,0.024444,6.613832,
4.883885,0.242713,3.625252,0.027135,6.603597,
1.117347,0.235336,3.468913,0.023857,6.588738,
0.171017,0.227102,3.251515,0.022517,6.583629,
0.039586,0.222941,2.897793,0.025685,6.581196,
0.011033,0.221546,2.751993,0.027611,6.572254,
0.005515,0.224702,2.751228,0.024308,6.572236,
0.002645,0.224747,2.676789,0.024360,6.564398,
0.000000,0.213081,2.585867,0.025355,6.554095,
0.000000,0.198517,2.356893,0.020134,6.545168,
0.000000,0.175953,2.015030,0.021603,6.542044,
0.000000,0.142649,1.660348,0.024350,6.528287,
0.000000,0.120800,1.087675,0.021019,6.513866,
0.000000,0.111877,0.606867,0.020596,6.508772,
0.000000,0.104877,0.370705,0.024723,6.504295,
0.000000,0.096542,0.236345,0.023558,6.495442,
0.000000,0.087804,0.053828,0.022707,6.485074,
0.000000,0.083014,-0.073929,0.020972,6.475541,
0.000000,0.083548,-0.185463,0.023600,6.474919,
0.000000,0.083997,-0.236588,0.026456,6.473951,
0.000000,0.082849,-0.210973,0.024470,6.468352,
0.000000,0.082157,-0.220278,0.023845,6.470719,
0.000000,0.082287,-0.233601,0.023840,6.467081,
0.002542,0.083415,-0.186503,0.025013,6.466822,
0.501871,0.094937,-0.184511,0.020941,6.482231,
3.146669,0.117274,-0.021890,0.020463,6.496769,
7.957193,0.144183,0.394455,0.023473,6.514222,
11.507065,0.163107,0.862217,0.020716,6.523299,
14.396779,0.172016,1.237521,0.022970,6.528859,
15.161106,0.204021,1.440396,0.024824,6.565638,
15.061502,0.300777,1.947122,0.030344,6.612407,
15.526464,0.412393,3.158015,0.051602,6.658474,
18.269066,0.467473,4.214879,0.110971,6.721936,
21.145858,0.502218,4.130898,0.289976,6.877617,
22.831635,0.505076,3.474728,0.586215,6.911706,
24.752217,0.414474,2.654265,0.646600,6.837264,
27.131819,0.341297,1.652761,0.536582,6.913017,
29.525404,0.393013,0.990190,0.553352,7.116057,
31.637630,0.503985,0.761773,0.685153,7.158109,
33.629885,0.559263,0.611186,0.708536,7.086184,
34.516658,0.595478,0.407504,0.633553,7.006547,
34.273544,0.668359,0.183297,0.555566,6.920982,
35.520478,0.745834,0.030984,0.481413,6.827702,
37.989381,0.801086,-0.091626,0.408184,6.733024,
40.022858,0.854261,-0.267023,0.340957,6.658712,
41.847617,0.839337,-0.368162,0.281116,6.611041,
43.808899,0.691639,-0.433994,0.217612,6.577196,
45.600964,0.623181,-0.531205,0.166999,6.539852,
47.263453,0.750541,-0.587208,0.156511,6.535456,
48.777769,0.872764,-0.599023,0.165209,6.567288,
49.996711,0.908149,-0.665165,0.167551,6.617689,
50.220081,0.956856,-0.705756,0.188855,6.655031,
50.171472,0.984393,-0.664392,0.236879,6.670017,
50.168903,1.006096,-0.712142,0.281074,6.650361,
50.193388,1.017626,-0.740350,0.292187,6.625620,
50.222958,0.975661,-0.672942,0.275279,6.596769,
50.311318,0.849154,-0.623335,0.239542,6.579143,
50.416338,0.755764,-0.683642,0.188382,6.560375,
50.470620,0.676349,-0.676769,0.149684,6.542250,
50.430161,0.631584,-0.702111,0.127250,6.518925,
50.209486,0.605154,-0.685508,0.108649,6.505615,
49.814635,0.599719,-0.638064,0.094902,6.493606,
48.637269,0.602846,-0.607959,0.086385,6.481166,
47.201933,0.605772,-0.567383,0.079063,6.466210,
45.710703,0.590491,-0.592393,0.071946,6.464886,
43.945759,0.553619,-0.652070,0.071524,6.454951,
41.841643,0.511932,-0.625331,0.059842,6.449631,
40.057129,0.454452,-0.645488,0.051136,6.458171,
38.151783,0.366817,-0.629869,0.047342,6.458200,
36.221157,0.289939,-0.656319,0.042574,6.460217,
34.914956,0.253101,-0.691188,0.037265,6.457540,
33.994943,0.238420,-0.727089,0.036555,6.446202,
33.998418,0.232964,-0.697032,0.036555,6.441422,
34.697038,0.232138,-0.701819,0.033938,6.433733,
35.184008,0.232561,-0.704417,0.034631,6.432539,
34.942248,0.236169,-0.721755,0.033667,6.424116,
34.859495,0.250669,-0.719253,0.035889,6.417108,
35.013244,0.294882,-0.732813,0.038162,6.415328,
35.220699,0.380321,-0.701076,0.049795,6.415088,
35.390581,0.432043,-0.705392,0.062010,6.428715,
35.379022,0.396944,-0.660045,0.068563,6.435817,
35.198423,0.348557,-0.663829,0.062364,6.439646,
35.165528,0.329031,-0.701436,0.060531,6.439987,
34.771994,0.314480,-0.697852,0.064211,6.443994,
34.256235,0.292747,-0.667086,0.074522,6.442152,
33.183089,0.269181,-0.777275,0.136168,6.439572,
29.997999,0.249221,-0.774407,0.253685,6.442909,
26.058928,0.242948,-0.755520,0.428017,6.437936,
22.572474,0.246005,-0.723441,0.690264,6.438930,
19.007970,0.229025,-0.767858,0.843179,6.437150,
15.112579,0.200112,-0.793329,0.794271,6.434243,
11.988142,0.180826,-0.801966,0.713224,6.433594,
8.001097,0.179435,-0.768724,0.708699,6.429029,
4.491682,0.189730,-0.758673,0.787615,6.428087,
1.150139,0.195772,-0.761380,0.871274,6.421800,
0.170041,0.190845,-0.775884,0.880240,6.426352,
0.049164,0.179934,-0.816916,0.831536,6.423910,
0.010772,0.172698,-0.815924,0.765989,6.422302,
0.002957,0.174616,-0.775442,0.748385,6.413083,
0.000000,0.177251,-0.796120,0.748302,6.418232,
0.000000,0.175143,-0.812868,0.723455,6.423463,
0.000000,0.171859,-0.786143,0.673687,6.427149,
0.000000,0.162464,-0.804970,0.625692,6.425447,
0.000000,0.138868,-0.821417,0.512671,6.423793,
0.000000,0.116726,-0.778974,0.381852,6.421593,
0.000000,0.101337,-0.835432,0.293213,6.423006,
0.000000,0.093005,-0.851340,0.234410,6.419278,
0.005664,0.087692,-0.787585,0.201683,6.415391,
0.000000,0.084995,-0.836572,0.180607,6.413798,
0.000000,0.084545,-0.827576,0.173512,6.414300,
0.000000,0.082692,-0.872851,0.167733,6.414488,
0.000000,0.079906,-0.871294,0.153778,6.412487,
0.040251,0.083038,-0.867747,0.147691,6.412027,
1.241770,0.102633,-0.848181,0.197417,6.405595,
5.437540,0.132074,-0.862084,0.289528,6.408532,
10.562923,0.153420,-0.818296,0.359885,6.415922,
13.380704,0.162667,-0.849529,0.382246,6.417317,
14.394771,0.170288,-0.842529,0.373555,6.410592,
14.951029,0.238600,-0.820815,0.426500,6.409927,
14.908772,0.388579,-0.788215,0.626257,6.422296,
14.813948,0.515357,-0.823861,0.794925,6.450960,
15.278190,0.551290,-0.846048,0.807738,6.520093,
15.380752,0.535286,-0.842282,0.761265,6.580708,
14.856043,0.478120,-0.845026,0.671663,6.620681,
14.723015,0.427735,-0.791628,0.567924,6.653335,
13.525983,0.390533,-0.822740,0.477294,6.673509,
11.644288,0.378185,-0.836486,0.410163,6.669156,
7.886697,0.373617,-0.810384,0.367624,6.637147,
4.985704,0.352877,-0.795065,0.311073,6.594151,
1.367116,0.334656,-0.772653,0.258791,6.567590,
0.225150,0.324250,-0.791213,0.228665,6.539468,
0.063886,0.306442,-0.831670,0.192575,6.521816,
0.017876,0.275064,-0.825708,0.161417,6.496139,
0.002831,0.246516,-0.799994,0.133743,6.477182,
0.000000,0.227373,-0.785776,0.112873,6.464239,
0.000000,0.219190,-0.776860,0.097245,6.452406,
0.000000,0.209392,-0.799562,0.088060,6.440518,
0.000000,0.189772,-0.772851,0.081337,6.426319,
0.000000,0.161574,-0.766968,0.066671,6.420349,
0.000000,0.134283,-0.792314,0.055137,6.413844,
0.000000,0.115843,-0.819579,0.051299,6.411289,
0.000000,0.104240,-0.846269,0.043772,6.409428,
0.000000,0.097000,-0.839066,0.039427,6.403518,
0.000000,0.095029,-0.864009,0.035988,6.395810,
0.002592,0.092462,-0.833069,0.036851,6.404848,
0.004340,0.088375,-0.839161,0.036780,6.410390,
0.001255,0.083643,-0.852020,0.032762,6.401905,
0.000000,0.079784,-0.797690,0.031682,6.402805,
0.000000,0.076217,-0.806670,0.033349,6.403379,
0.000000,0.074115,-0.835081,0.031181,6.400736,
0.001905,0.076344,-0.849425,0.034750,6.403132,
0.557980,0.092328,-0.847017,0.033481,6.401626,
3.567467,0.119811,-0.821433,0.038122,6.405241,
8.408190,0.146462,-0.793972,0.044734,6.404839,
11.691653,0.163724,-0.838462,0.049040,6.404632,
14.651510,0.179668,-0.889064,0.051850,6.399872,
15.071074,0.234630,-0.819307,0.054782,6.395937,
15.448169,0.359680,-0.765953,0.069771,6.415432,
18.192146,0.472133,-0.796650,0.085351,6.478776,
21.204005,0.512664,-0.820935,0.087037,6.778820,
24.169736,0.544620,-0.810483,0.087499,7.283912,
27.208307,0.513690,-0.779583,0.084910,7.342855,
29.899369,0.426345,-0.612949,0.069472,7.441729,
31.513031,0.428676,-0.437994,0.064846,7.985262,
31.783569,0.544044,-0.040736,0.074280,8.185625,
31.896634,0.652854,0.964595,0.084678,8.003794,
32.231659,0.751218,1.839779,0.087912,7.668659,
32.497180,0.832840,2.419064,0.090865,7.333250,
32.174378,0.834246,2.676232,0.091504,7.062589,
32.120679,0.730610,2.462679,0.085469,6.844136,
32.357762,0.613885,1.927164,0.074119,6.686039,
32.467593,0.550390,1.379395,0.069736,6.598793,
32.329369,0.531481,1.008138,0.069543,6.540215,
31.978909,0.495371,0.879183,0.068293,6.494113,
31.874437,0.454546,0.787124,0.063531,6.470552,
31.954450,0.447980,0.614972,0.061460,6.462744,
32.102342,0.457306,0.612852,0.062131,6.451126,
32.228762,0.449545,0.701513,0.060529,6.442061,
32.350670,0.423202,0.684837,0.059022,6.432041,
32.374532,0.406938,0.661774,0.053660,6.421993,
32.229883,0.411379,0.596838,0.052117,6.414213,
31.939445,0.432807,0.640317,0.049259,6.395601,
32.059051,0.447578,0.832912,0.047060,6.388483,
32.206845,0.453148,1.011922,0.044604,6.383930,
32.319792,0.451458,1.172790,0.048083,6.378087,
32.388171,0.441905,1.294032,0.044897,6.374468,
31.671560,0.419344,1.400715,0.042643,6.374892,
30.114079,0.415660,1.396431,0.040602,6.379050,
28.061012,0.433184,1.443133,0.039401,6.372968,
25.167638,0.442893,1.623100,0.038309,6.375290,
22.172168,0.441883,1.792335,0.036048,6.376746,
19.457676,0.417279,1.931604,0.039707,6.384608,
16.820794,0.353618,1.809272,0.038850,6.387667,
14.129241,0.290977,1.434239,0.037044,6.388000,
11.235192,0.256676,0.976319,0.031944,6.380825,
7.560627,0.247788,0.681835,0.037679,6.384992,
4.565037,0.244019,0.661200,0.036239,6.376459,
1.202910,0.240390,0.730705,0.030828,6.372568,
0.148834,0.229355,0.777739,0.033861,6.374183,
0.043187,0.210518,0.733710,0.032503,6.376803,
0.008921,0.202630,0.628724,0.031721,6.370385,
0.005917,0.202741,0.581072,0.033078,6.364513,
0.000000,0.203020,0.686134,0.030413,6.365110,
0.000000,0.192767,0.808948,0.028395,6.365639,
0.000000,0.179692,0.794709,0.031585,6.367902,
0.000000,0.159199,0.704439,0.028153,6.372598,
0.000000,0.132078,0.479548,0.025008,6.369293,
0.000000,0.112335,0.175725,0.024519,6.370037,
0.000000,0.103375,0.000997,0.027594,6.364894,
0.000000,0.098926,-0.151363,0.024321,6.367500,
0.000000,0.098373,-0.246957,0.026007,6.367644,
0.000000,0.099206,-0.190288,0.026597,6.356068,
0.000376,0.096273,-0.172072,0.023127,6.351807,
0.005187,0.089068,-0.258774,0.026469,6.355303,
0.000000,0.083131,-0.324038,0.026741,6.359900,
0.000000,0.080841,-0.459644,0.025131,6.352047,
0.000000,0.079949,-0.552962,0.023565,6.355920,
0.000000,0.080180,-0.459852,0.025008,6.356146,
0.004125,0.081179,-0.459556,0.023565,6.355261,
0.486961,0.089114,-0.424927,0.022722,6.357372,
2.992465,0.106428,-0.268699,0.026451,6.360558,
7.564135,0.131131,-0.041942,0.025215,6.364800,
10.665330,0.150187,0.380597,0.026283,6.361057,
13.588792,0.158673,0.737730,0.025761,6.360217,
